/Users/Nick/dev/us-of-color/photos/Bon-Homme-County_South-Dakota,"rgb(100, 113, 96)"
/Users/Nick/dev/us-of-color/photos/Bond-County_Illinois,"rgb(77, 85, 64)"
/Users/Nick/dev/us-of-color/photos/Bonner-County_Idaho,"rgb(104, 134, 160)"
/Users/Nick/dev/us-of-color/photos/Bonneville-County_Idaho,"rgb(76, 83, 68)"
/Users/Nick/dev/us-of-color/photos/Boone-County_Arkansas,"rgb(140, 154, 166)"
/Users/Nick/dev/us-of-color/photos/Boone-County_Illinois,"rgb(177, 183, 183)"
/Users/Nick/dev/us-of-color/photos/Boone-County_Indiana,"rgb(184, 179, 176)"
/Users/Nick/dev/us-of-color/photos/Boone-County_Iowa,"rgb(116, 112, 92)"
/Users/Nick/dev/us-of-color/photos/Boone-County_Kentucky,"rgb(76, 81, 56)"
/Users/Nick/dev/us-of-color/photos/Boone-County_Missouri,"rgb(195, 199, 196)"
/Users/Nick/dev/us-of-color/photos/Boone-County_Nebraska,"rgb(189, 199, 211)"
/Users/Nick/dev/us-of-color/photos/Boone-County_West-Virginia,"rgb(108, 110, 75)"
/Users/Nick/dev/us-of-color/photos/Borden-County_Texas,"rgb(126, 161, 194)"
/Users/Nick/dev/us-of-color/photos/Bosque-County_Texas,"rgb(65, 69, 62)"
/Users/Nick/dev/us-of-color/photos/Bossier-Parish_Louisiana,"rgb(183, 192, 195)"
/Users/Nick/dev/us-of-color/photos/Botetourt-County_Virginia,"rgb(61, 77, 48)"
/Users/Nick/dev/us-of-color/photos/Bottineau-County_North-Dakota,"rgb(74, 75, 57)"
/Users/Nick/dev/us-of-color/photos/Boulder-County_Colorado,"rgb(81, 90, 74)"
/Users/Nick/dev/us-of-color/photos/Boundary-County_Idaho,"rgb(70, 79, 55)"
/Users/Nick/dev/us-of-color/photos/Bourbon-County_Kansas,"rgb(187, 188, 195)"
/Users/Nick/dev/us-of-color/photos/Bourbon-County_Kentucky,"rgb(61, 71, 55)"
/Users/Nick/dev/us-of-color/photos/Bowie-County_Texas,"rgb(140, 147, 155)"
/Users/Nick/dev/us-of-color/photos/Bowman-County_North-Dakota,"rgb(157, 165, 166)"
/Users/Nick/dev/us-of-color/photos/Box-Butte-County_Nebraska,"rgb(141, 156, 174)"
/Users/Nick/dev/us-of-color/photos/Box-Elder-County_Utah,"rgb(102, 115, 112)"
/Users/Nick/dev/us-of-color/photos/Boyd-County_Kentucky,"rgb(70, 75, 59)"
/Users/Nick/dev/us-of-color/photos/Boyd-County_Nebraska,"rgb(179, 181, 181)"
/Users/Nick/dev/us-of-color/photos/Boyle-County_Kentucky,"rgb(68, 72, 59)"
/Users/Nick/dev/us-of-color/photos/Bracken-County_Kentucky,"rgb(182, 174, 171)"
/Users/Nick/dev/us-of-color/photos/Bradford-County_Florida,"rgb(76, 78, 72)"
/Users/Nick/dev/us-of-color/photos/Bradford-County_Pennsylvania,"rgb(72, 75, 65)"
/Users/Nick/dev/us-of-color/photos/Bradley-County_Arkansas,"rgb(123, 110, 93)"
/Users/Nick/dev/us-of-color/photos/Bradley-County_Tennessee,"rgb(134, 157, 175)"
/Users/Nick/dev/us-of-color/photos/Branch-County_Michigan,"rgb(179, 185, 192)"
/Users/Nick/dev/us-of-color/photos/Brantley-County_Georgia,"rgb(73, 81, 63)"
/Users/Nick/dev/us-of-color/photos/Braxton-County_West-Virginia,"rgb(73, 88, 71)"
/Users/Nick/dev/us-of-color/photos/Brazoria-County_Texas,"rgb(135, 154, 175)"
/Users/Nick/dev/us-of-color/photos/Brazos-County_Texas,"rgb(112, 109, 94)"
/Users/Nick/dev/us-of-color/photos/Breathitt-County_Kentucky,"rgb(75, 80, 73)"
/Users/Nick/dev/us-of-color/photos/Breckinridge-County_Kentucky,"rgb(74, 79, 73)"
/Users/Nick/dev/us-of-color/photos/Bremer-County_Iowa,"rgb(203, 211, 211)"
/Users/Nick/dev/us-of-color/photos/Brevard-County_Florida,"rgb(79, 116, 155)"
/Users/Nick/dev/us-of-color/photos/Brewster-County_Texas,"rgb(74, 74, 65)"
/Users/Nick/dev/us-of-color/photos/Briscoe-County_Texas,"rgb(140, 146, 152)"
/Users/Nick/dev/us-of-color/photos/Bristol-Bay-Borough_Alaska,"rgb(77, 77, 73)"
/Users/Nick/dev/us-of-color/photos/Bristol-County_Massachusetts,"rgb(122, 136, 151)"
/Users/Nick/dev/us-of-color/photos/Bristol-County_Rhode-Island,"rgb(100, 112, 89)"
/Users/Nick/dev/us-of-color/photos/Broadwater-County_Montana,"rgb(106, 109, 94)"
/Users/Nick/dev/us-of-color/photos/Bronx-County_New-York,"rgb(120, 115, 96)"
/Users/Nick/dev/us-of-color/photos/Brooke-County_West-Virginia,"rgb(68, 70, 67)"
/Users/Nick/dev/us-of-color/photos/Brookings-County_South-Dakota,"rgb(66, 76, 63)"
/Users/Nick/dev/us-of-color/photos/Brooks-County_Georgia,"rgb(112, 110, 97)"
/Users/Nick/dev/us-of-color/photos/Brooks-County_Texas,"rgb(115, 114, 104)"
/Users/Nick/dev/us-of-color/photos/Broome-County_New-York,"rgb(76, 82, 67)"
/Users/Nick/dev/us-of-color/photos/Broomfield-County_Colorado,"rgb(76, 79, 64)"
/Users/Nick/dev/us-of-color/photos/Broward-County_Florida,"rgb(65, 75, 79)"
/Users/Nick/dev/us-of-color/photos/Brown-County_Illinois,"rgb(69, 75, 64)"
/Users/Nick/dev/us-of-color/photos/Brown-County_Indiana,"rgb(74, 75, 63)"
/Users/Nick/dev/us-of-color/photos/Brown-County_Kansas,"rgb(78, 79, 80)"
/Users/Nick/dev/us-of-color/photos/Brown-County_Minnesota,"rgb(76, 86, 78)"
/Users/Nick/dev/us-of-color/photos/Brown-County_Nebraska,"rgb(182, 177, 164)"
/Users/Nick/dev/us-of-color/photos/Brown-County_Ohio,"rgb(81, 83, 76)"
/Users/Nick/dev/us-of-color/photos/Brown-County_South-Dakota,"rgb(108, 112, 104)"
/Users/Nick/dev/us-of-color/photos/Brown-County_Texas,"rgb(108, 107, 89)"
/Users/Nick/dev/us-of-color/photos/Brown-County_Wisconsin,"rgb(129, 153, 170)"
